beer_name_key,avg_score,phone,brewery_key,phone_key,bros_score,city,brewery_name,state,style_name,abv,ratings_count,style_key,beer_name
22697,2.09,(888) 644-1300,11084,8886441300,53,Redding,"Great Sex Brewing, Inc.",CA,American Pale Ale (APA),6.00,8,97,Adam & Eve Ale
202155,,(888) 644-1300,11084,8886441300,,Redding,"Great Sex Brewing, Inc.",CA,American IPA,,0,116,Grapefruit IPA
202154,,(888) 644-1300,11084,8886441300,,Redding,"Great Sex Brewing, Inc.",CA,American Porter,,0,159,Porter
403,3.65,(707) 964-2739,112,7079642739,89,Fort Bragg,North Coast Brewing Co.,CA,American IPA,6.90,1218,116,ACME California IPA
406,3.45,(707) 964-2739,112,7079642739,84,Fort Bragg,North Coast Brewing Co.,CA,American Pale Ale (APA),5.00,534,97,ACME California Pale Ale
70404,3.5,(707) 964-2739,112,7079642739,,Fort Bragg,North Coast Brewing Co.,CA,American Amber / Red Ale,,3,128,Beer Engine Red
8671,3.57,(707) 964-2739,112,7079642739,,Fort Bragg,North Coast Brewing Co.,CA,Irish Dry Stout,,69,162,Black Hart
407,3.58,(707) 964-2739,112,7079642739,88,Fort Bragg,North Coast Brewing Co.,CA,American Pale Wheat Ale,4.50,585,93,Blue Star Great American Wheat Beer
30282,3.78,(707) 964-2739,112,7079642739,70,Fort Bragg,North Coast Brewing Co.,CA,Belgian Strong Dark Ale,9.40,2836,56,Brother Thelonious
37112,3.91,(707) 964-2739,112,7079642739,,Fort Bragg,North Coast Brewing Co.,CA,Saison / Farmhouse Ale,7.90,1256,129,Le Merle
408,3.83,(707) 964-2739,112,7079642739,90,Fort Bragg,North Coast Brewing Co.,CA,Irish Dry Stout,5.40,1209,162,Old #38 Stout
26091,3.83,(707) 964-2739,112,7079642739,90,Fort Bragg,North Coast Brewing Co.,CA,American Stout,5.70,186,158,Old Plowshare Stout
412,4.27,(707) 964-2739,112,7079642739,97,Fort Bragg,North Coast Brewing Co.,CA,Russian Imperial Stout,9.00,11541,84,Old Rasputin Russian Imperial Stout
144603,4.34,(707) 964-2739,112,7079642739,,Fort Bragg,North Coast Brewing Co.,CA,Russian Imperial Stout,12.10,318,84,Old Rasputin XVII Barrel Aged
183595,4.11,(707) 964-2739,112,7079642739,,Fort Bragg,North Coast Brewing Co.,CA,American Double / Imperial Stout,11.95,35,157,Old Rasputin XVIII  (Aged In Wheat Whiskey Barrels)
201085,,(707) 964-2739,112,7079642739,,Fort Bragg,North Coast Brewing Co.,CA,American Double / Imperial Stout,11.30,0,157,Old Rasputin XVIII (Aged In Bourbon Barrels)
183596,4.27,(707) 964-2739,112,7079642739,,Fort Bragg,North Coast Brewing Co.,CA,American Double / Imperial Stout,11.30,92,157,Old Rasputin XVIII (Aged In Rye Whiskey Barrels)
1867,4.1,(707) 964-2739,112,7079642739,93,Fort Bragg,North Coast Brewing Co.,CA,Old Ale,11.80,3032,79,Old Stock Ale
37113,4.35,(707) 964-2739,112,7079642739,,Fort Bragg,North Coast Brewing Co.,CA,Old Ale,13.16,947,79,Old Stock Cellar Reserve (Aged In Bourbon Barrels)
183583,4.36,(707) 964-2739,112,7079642739,,Fort Bragg,North Coast Brewing Co.,CA,Old Ale,13.16,3,79,Old Stock Cellar Reserve (Aged In Rye Whiskey Barrels)
183584,4.57,(707) 964-2739,112,7079642739,,Fort Bragg,North Coast Brewing Co.,CA,Old Ale,14.44,3,79,Old Stock Cellar Reserve (Aged In Wheat Whiskey Barrels)
411,3.99,(707) 964-2739,112,7079642739,100,Fort Bragg,North Coast Brewing Co.,CA,Belgian Strong Pale Ale,7.60,3200,55,Pranqster
132410,3.63,(707) 964-2739,112,7079642739,,Fort Bragg,North Coast Brewing Co.,CA,Saison / Farmhouse Ale,4.00,251,129,Puck The Beer
410,3.9,(707) 964-2739,112,7079642739,98,Fort Bragg,North Coast Brewing Co.,CA,American Amber / Red Ale,5.40,1988,128,Ruedrich's Red Seal Ale
409,3.74,(707) 964-2739,112,7079642739,91,Fort Bragg,North Coast Brewing Co.,CA,German Pilsener,4.40,1808,41,Scrimshaw Pilsner
192382,3.87,(707) 964-2739,112,7079642739,,Fort Bragg,North Coast Brewing Co.,CA,American IPA,6.00,32,116,Steller IPA
191241,3.49,(707) 964-2739,112,7079642739,,Fort Bragg,North Coast Brewing Co.,CA,Berliner Weissbier,3.45,10,87,Tart Cherry Berliner Weisse
1997,3.54,(707) 964-2739,112,7079642739,,Fort Bragg,North Coast Brewing Co.,CA,Winter Warmer,,124,47,Wintertime Ale
42617,,(925) 776-1800,11342,9257761800,,Antioch,Schooner's Grille & Brewery,CA,American Double / Imperial IPA,8.70,0,140,Alpha Avalanche
42618,3.25,(925) 776-1800,11342,9257761800,,Antioch,Schooner's Grille & Brewery,CA,Cream Ale,5.00,1,6,American Ale
42619,3.62,(925) 776-1800,11342,9257761800,,Antioch,Schooner's Grille & Brewery,CA,California Common / Steam Beer,4.90,1,132,California Lager
69737,4.54,(925) 776-1800,11342,9257761800,,Antioch,Schooner's Grille & Brewery,CA,American IPA,,1,116,Citra IPA
71792,3.1,(925) 776-1800,11342,9257761800,,Antioch,Schooner's Grille & Brewery,CA,Irish Red Ale,5.00,2,161,Irish Red Ale
34871,3.96,(925) 776-1800,11342,9257761800,,Antioch,Schooner's Grille & Brewery,CA,Oatmeal Stout,4.50,6,69,Oatmeal Stout
73043,3.91,(925) 776-1800,11342,9257761800,,Antioch,Schooner's Grille & Brewery,CA,English Barleywine,,2,152,Old Diablo
28086,3.74,(925) 776-1800,11342,9257761800,,Antioch,Schooner's Grille & Brewery,CA,American Pale Ale (APA),5.50,4,97,Pale Ale
28087,3.7,(925) 776-1800,11342,9257761800,,Antioch,Schooner's Grille & Brewery,CA,American Amber / Red Ale,,1,128,Red Ale
31149,4.11,(925) 776-1800,11342,9257761800,,Antioch,Schooner's Grille & Brewery,CA,American IPA,7.00,8,116,Schooner's IPA
44178,4.28,(925) 776-1800,11342,9257761800,,Antioch,Schooner's Grille & Brewery,CA,American Stout,,3,158,Vindication
65033,4,(209) 368-9931,11466,2093689931,,Lodi,Lodi Beer Company,CA,Dubbel,7.30,1,57,Belgian Brown Ale
73921,3.67,(209) 368-9931,11466,2093689931,,Lodi,Lodi Beer Company,CA,Czech Pilsener,5.80,1,40,Bohemian Pilsner
202494,,(209) 368-9931,11466,2093689931,,Lodi,Lodi Beer Company,CA,American Barleywine,,0,19,Bourbon Barrel Barleywine
65035,4.17,(209) 368-9931,11466,2093689931,,Lodi,Lodi Beer Company,CA,Winter Warmer,7.80,2,47,Christmas Ale
65032,3.5,(209) 368-9931,11466,2093689931,,Lodi,Lodi Beer Company,CA,Doppelbock,6.90,1,35,Doppelbock
42155,3.79,(209) 368-9931,11466,2093689931,,Lodi,Lodi Beer Company,CA,Eisbock,12.00,5,36,Eisbock
42154,3.51,(209) 368-9931,11466,2093689931,,Lodi,Lodi Beer Company,CA,Lambic - Fruit,,2,10,Framboise
61482,3.45,(209) 368-9931,11466,2093689931,,Lodi,Lodi Beer Company,CA,Märzen / Oktoberfest,,7,29,Gilt Edge Marzen
61481,3.32,(209) 368-9931,11466,2093689931,,Lodi,Lodi Beer Company,CA,Light Lager,,6,39,Lodi Light Lager
61483,3.64,(209) 368-9931,11466,2093689931,,Lodi,Lodi Beer Company,CA,American Amber / Red Ale,,4,128,Mo Kel Ko Red Ale
202492,,(209) 368-9931,11466,2093689931,,Lodi,Lodi Beer Company,CA,Märzen / Oktoberfest,,0,29,Oktoberfest/Marzen
202491,,(209) 368-9931,11466,2093689931,,Lodi,Lodi Beer Company,CA,Fruit / Vegetable Beer,,0,9,Orange Blossom Wheat
51611,3.47,(209) 368-9931,11466,2093689931,,Lodi,Lodi Beer Company,CA,American Porter,,10,159,Plowshear Porter
202496,,(209) 368-9931,11466,2093689931,,Lodi,Lodi Beer Company,CA,American Barleywine,,0,19,Rye Barrel Barleywine
202493,,(209) 368-9931,11466,2093689931,,Lodi,Lodi Beer Company,CA,American Brown Ale,,0,73,School St. Brown
61485,2.77,(209) 368-9931,11466,2093689931,,Lodi,Lodi Beer Company,CA,English Brown Ale,,5,74,Southern English Brown
71077,3.25,(209) 368-9931,11466,2093689931,,Lodi,Lodi Beer Company,CA,American Pale Wheat Ale,,1,93,Summer Wheat
61488,3.46,(209) 368-9931,11466,2093689931,,Lodi,Lodi Beer Company,CA,Fruit / Vegetable Beer,,7,9,Tart Cherry Wheat
65034,3.1,(209) 368-9931,11466,2093689931,,Lodi,Lodi Beer Company,CA,Hefeweizen,6.00,3,89,Umna Hefeweizen
61489,3.34,(209) 368-9931,11466,2093689931,,Lodi,Lodi Beer Company,CA,American IPA,7.00,7,116,Western Pacific IPA
127504,2.5,(530) 626-6522,11474,5306266522,,Placerville,Gold Hill Brewery,CA,American Amber / Red Ale,5.70,1,128,49'er Red
51924,2.36,(530) 626-6522,11474,5306266522,,Placerville,Gold Hill Brewery,CA,American Porter,,1,159,Axe Pic N Stout
202146,,(530) 626-6522,11474,5306266522,,Placerville,Gold Hill Brewery,CA,American IPA,6.50,0,116,Boomtown IPA
52111,3.6,(530) 626-6522,11474,5306266522,,Placerville,Gold Hill Brewery,CA,American Pale Ale (APA),,2,97,Gold Trail Pale Ale
202148,,(530) 626-6522,11474,5306266522,,Placerville,Gold Hill Brewery,CA,Scottish Ale,4.70,0,68,Old Miner’s Scotch
27980,2.78,(831) 425-4900,11580,8314254900,,Santa Cruz,Santa Cruz Mountain Brewing,CA,American Amber / Red Ale,5.40,21,128,Amber Ale
61868,3.88,(831) 425-4900,11580,8314254900,,Santa Cruz,Santa Cruz Mountain Brewing,CA,American Black Ale,7.10,4,175,Black IPA
95870,3.46,(831) 425-4900,11580,8314254900,,Santa Cruz,Santa Cruz Mountain Brewing,CA,American Stout,6.00,2,158,Breakfast Stout
97403,2.84,(831) 425-4900,11580,8314254900,,Santa Cruz,Santa Cruz Mountain Brewing,CA,English India Pale Ale (IPA),7.00,9,150,Casinos IPA
199476,,(831) 425-4900,11580,8314254900,,Santa Cruz,Santa Cruz Mountain Brewing,CA,Milk / Sweet Stout,6.50,1,82,Chai Milk Stout
31177,3.29,(831) 425-4900,11580,8314254900,69,Santa Cruz,Santa Cruz Mountain Brewing,CA,American Stout,5.00,51,158,Devout Stout
85227,3.78,(831) 425-4900,11580,8314254900,,Santa Cruz,Santa Cruz Mountain Brewing,CA,American Black Ale,6.70,2,175,Fresh Hopped Black IPA
203036,,(831) 425-4900,11580,8314254900,,Santa Cruz,Santa Cruz Mountain Brewing,CA,American Brown Ale,5.00,0,73,Fresh Hopped Brown Ale
156309,3.4,(831) 425-4900,11580,8314254900,,Santa Cruz,Santa Cruz Mountain Brewing,CA,American Double / Imperial Stout,8.70,1,157,Fucking Breakfast Stout
48111,3.18,(831) 425-4900,11580,8314254900,,Santa Cruz,Santa Cruz Mountain Brewing,CA,Winter Warmer,6.20,8,47,Ginger's Winter Warmer
48732,2.89,(831) 425-4900,11580,8314254900,,Santa Cruz,Santa Cruz Mountain Brewing,CA,Russian Imperial Stout,8.00,2,84,Imperial Stout
27981,2.65,(831) 425-4900,11580,8314254900,,Santa Cruz,Santa Cruz Mountain Brewing,CA,American IPA,7.50,63,116,India Pale Ale
48177,3.3,(831) 425-4900,11580,8314254900,,Santa Cruz,Santa Cruz Mountain Brewing,CA,American Amber / Red Ale,8.50,2,128,Nicky 666
31146,3.17,(831) 425-4900,11580,8314254900,,Santa Cruz,Santa Cruz Mountain Brewing,CA,American Brown Ale,5.40,31,73,Organic Dread Brown Ale
27964,3.19,(831) 425-4900,11580,8314254900,,Santa Cruz,Santa Cruz Mountain Brewing,CA,Belgian Pale Ale,5.50,28,54,Pale Ale
46505,3.12,(831) 425-4900,11580,8314254900,,Santa Cruz,Santa Cruz Mountain Brewing,CA,American Porter,5.40,29,159,People's Porter
81565,3.8,(831) 425-4900,11580,8314254900,,Santa Cruz,Santa Cruz Mountain Brewing,CA,American Stout,5.40,3,158,Thy Twisted Sister
203037,,(831) 425-4900,11580,8314254900,,Santa Cruz,Santa Cruz Mountain Brewing,CA,American Strong Ale,9.00,0,78,Westside Abbey
33853,2.99,(831) 425-4900,11580,8314254900,,Santa Cruz,Santa Cruz Mountain Brewing,CA,American Pale Wheat Ale,5.40,19,93,Wilder Wheat
78209,,(818) 718-2739,1196,8187182739,,Chatsworth,"Great Beer Company, The",CA,Kölsch,4.50,0,85,Gina Ale
12176,3.37,(818) 718-2739,1196,8187182739,,Chatsworth,"Great Beer Company, The",CA,Kölsch,,24,85,Hollywood Blonde
130762,4.25,(760) 407-7600,12164,7604077600,,Vista,Back Street Brewery / Lamppost Pizza,CA,American Brown Ale,4.20,1,73,#19 Hometown Brown Ale
180912,4.05,(760) 407-7600,12164,7604077600,,Vista,Back Street Brewery / Lamppost Pizza,CA,American IPA,6.50,1,116,Aphorism IPA
70504,4,(760) 407-7600,12164,7604077600,,Vista,Back Street Brewery / Lamppost Pizza,CA,American Double / Imperial IPA,9.00,2,140,Bitter Broad
72383,3.2,(760) 407-7600,12164,7604077600,,Vista,Back Street Brewery / Lamppost Pizza,CA,American Porter,,1,159,Blackberry Porter
76738,3.8,(760) 407-7600,12164,7604077600,,Vista,Back Street Brewery / Lamppost Pizza,CA,American Porter,,1,159,Cellar Rat Rye Porter
65704,3.92,(760) 407-7600,12164,7604077600,,Vista,Back Street Brewery / Lamppost Pizza,CA,Saison / Farmhouse Ale,5.50,1,129,Dos En La Rosa
68694,4.08,(760) 407-7600,12164,7604077600,,Vista,Back Street Brewery / Lamppost Pizza,CA,American IPA,7.00,1,116,Fixie
72384,2.58,(760) 407-7600,12164,7604077600,,Vista,Back Street Brewery / Lamppost Pizza,CA,American Pale Wheat Ale,,1,93,Heritage Hefeweizen
75885,3.08,(760) 407-7600,12164,7604077600,,Vista,Back Street Brewery / Lamppost Pizza,CA,American IPA,,1,116,La Runia
45633,3.44,(760) 407-7600,12164,7604077600,,Vista,Back Street Brewery / Lamppost Pizza,CA,American Pale Wheat Ale,6.80,1,93,Pink Noise
72386,3.9,(760) 407-7600,12164,7604077600,,Vista,Back Street Brewery / Lamppost Pizza,CA,American Amber / Red Ale,,1,128,Rita Red
72385,3.5,(760) 407-7600,12164,7604077600,,Vista,Back Street Brewery / Lamppost Pizza,CA,American Pale Lager,5.60,1,155,Rossi Pilsner
69579,3.53,(760) 407-7600,12164,7604077600,,Vista,Back Street Brewery / Lamppost Pizza,CA,American IPA,6.80,4,116,Rydin' Dirty
68693,3.79,(760) 407-7600,12164,7604077600,,Vista,Back Street Brewery / Lamppost Pizza,CA,American Porter,5.30,2,159,Schooner Porter
76737,4.17,(760) 407-7600,12164,7604077600,,Vista,Back Street Brewery / Lamppost Pizza,CA,American Black Ale,,1,175,Whatchamacallit
68692,3.55,(760) 407-7600,12164,7604077600,,Vista,Back Street Brewery / Lamppost Pizza,CA,American IPA,5.00,1,116,Wild Bill's
33362,3.45,(858) 513-8070,12351,8585138070,,Poway,Lightning Brewery,CA,American Amber / Red Ale,7.50,24,128,American Amber Ale
175925,4.31,(858) 513-8070,12351,8585138070,,Poway,Lightning Brewery,CA,Euro Pale Lager,4.40,1,37,Biergarten Helles
35168,3.68,(858) 513-8070,12351,8585138070,,Poway,Lightning Brewery,CA,Baltic Porter,8.50,76,80,Black Lightning Porter
183470,,(858) 513-8070,12351,8585138070,,Poway,Lightning Brewery,CA,American IPA,7.47,0,116,Blue Sky IPA
204835,,(858) 513-8070,12351,8585138070,,Poway,Lightning Brewery,CA,Saison / Farmhouse Ale,5.90,0,129,Dark Current Ale
86842,3.9,(858) 513-8070,12351,8585138070,,Poway,Lightning Brewery,CA,American Double / Imperial IPA,9.00,33,140,Double Strike
155173,3.42,(858) 513-8070,12351,8585138070,,Poway,Lightning Brewery,CA,Dunkelweizen,6.80,3,91,Dunkelweizen
45480,3.68,(858) 513-8070,12351,8585138070,,Poway,Lightning Brewery,CA,Bière de Garde,10.00,47,127,Electrostatic
31141,3.48,(858) 513-8070,12351,8585138070,,Poway,Lightning Brewery,CA,German Pilsener,5.50,55,41,Elemental Pilsener
31142,3.38,(858) 513-8070,12351,8585138070,,Poway,Lightning Brewery,CA,American Pale Ale (APA),5.60,16,97,Fair Weather Pale Ale
35786,3.32,(858) 513-8070,12351,8585138070,,Poway,Lightning Brewery,CA,Doppelbock,8.50,10,35,Fulminator Lager
43639,3.42,(858) 513-8070,12351,8585138070,,Poway,Lightning Brewery,CA,American Malt Liquor,8.30,26,42,Ionizer Lager
33360,3.86,(858) 513-8070,12351,8585138070,,Poway,Lightning Brewery,CA,Kölsch,,3,85,Lightning Kolsch
38490,3.83,(858) 513-8070,12351,8585138070,,Poway,Lightning Brewery,CA,Old Ale,9.00,63,79,Old Tempestuous
204838,,(858) 513-8070,12351,8585138070,,Poway,Lightning Brewery,CA,American Double / Imperial IPA,8.30,0,140,Red Arc India Pale Ale
204837,,(858) 513-8070,12351,8585138070,,Poway,Lightning Brewery,CA,Saison / Farmhouse Ale,5.30,0,129,Saison Noir
33361,3.63,(858) 513-8070,12351,8585138070,,Poway,Lightning Brewery,CA,Hefeweizen,5.50,65,89,Thunderweizen
47894,3.15,(805) 543-1843,12402,8055431843,,San Luis Obispo,SLO Brewing Co.,CA,American Amber / Red Ale,,3,128,Amber
85042,3.92,(805) 543-1843,12402,8055431843,,San Luis Obispo,SLO Brewing Co.,CA,Fruit / Vegetable Beer,4.20,7,9,Blueberry Ale
142331,3.5,(805) 543-1843,12402,8055431843,,San Luis Obispo,SLO Brewing Co.,CA,American Blonde Ale,4.80,1,99,Cali Sessions
85044,3.1,(805) 543-1843,12402,8055431843,,San Luis Obispo,SLO Brewing Co.,CA,American Pale Wheat Ale,4.50,3,93,Caliwheat
190909,,(805) 543-1843,12402,8055431843,,San Luis Obispo,SLO Brewing Co.,CA,American IPA,6.60,3,116,Central Coast Fresh Hop IPA
190907,,(805) 543-1843,12402,8055431843,,San Luis Obispo,SLO Brewing Co.,CA,American IPA,4.60,2,116,Cool Kid Session IPA
85045,3.53,(805) 543-1843,12402,8055431843,,San Luis Obispo,SLO Brewing Co.,CA,Dunkelweizen,7.00,1,91,Double Dunkelweizen
47896,2.25,(805) 543-1843,12402,8055431843,,San Luis Obispo,SLO Brewing Co.,CA,Hefeweizen,,2,89,Hefeweizen
47895,3.37,(805) 543-1843,12402,8055431843,,San Luis Obispo,SLO Brewing Co.,CA,American Blonde Ale,4.40,9,99,Honey Blonde
190908,,(805) 543-1843,12402,8055431843,,San Luis Obispo,SLO Brewing Co.,CA,American Amber / Red Ale,10.00,2,128,Imperial Reggae Red
37024,3.66,(805) 543-1843,12402,8055431843,,San Luis Obispo,SLO Brewing Co.,CA,American IPA,6.70,12,116,IPA
48516,2.54,(805) 543-1843,12402,8055431843,,San Luis Obispo,SLO Brewing Co.,CA,Irish Dry Stout,,1,162,Irish Stout
142332,,(805) 543-1843,12402,8055431843,,San Luis Obispo,SLO Brewing Co.,CA,American IPA,6.70,4,116,Nitro Ipa
48918,2.69,(805) 543-1843,12402,8055431843,,San Luis Obispo,SLO Brewing Co.,CA,Oatmeal Stout,5.10,11,69,Oatmeal Stout
47623,3.67,(805) 543-1843,12402,8055431843,,San Luis Obispo,SLO Brewing Co.,CA,American Pale Ale (APA),4.70,7,97,Pale Ale
85043,3.51,(805) 543-1843,12402,8055431843,,San Luis Obispo,SLO Brewing Co.,CA,Czech Pilsener,4.40,4,40,Pilsner
85046,4.3,(805) 543-1843,12402,8055431843,,San Luis Obispo,SLO Brewing Co.,CA,American Porter,5.80,1,159,Porter
44311,3.24,(805) 543-1843,12402,8055431843,,San Luis Obispo,SLO Brewing Co.,CA,American Amber / Red Ale,5.00,12,128,Reggae Red
59309,4.38,(805) 543-1843,12402,8055431843,,San Luis Obispo,SLO Brewing Co.,CA,American Brown Ale,,2,73,Winter Brown
56029,3.76,(408) 773-9500,12788,4087739500,,Sunnyvale,Firehouse Grill & Brewery,CA,American Strong Ale,10.00,2,78,Bill Brand Imperial Red Ale
94911,3.95,(408) 773-9500,12788,4087739500,,Sunnyvale,Firehouse Grill & Brewery,CA,Belgian Pale Ale,7.20,2,54,Blonde Bomb Shell
41701,4.06,(408) 773-9500,12788,4087739500,,Sunnyvale,Firehouse Grill & Brewery,CA,Irish Dry Stout,,2,162,Brendan's Irish Stout
57900,3.82,(408) 773-9500,12788,4087739500,,Sunnyvale,Firehouse Grill & Brewery,CA,English Pale Mild Ale,4.10,4,76,Cluster Fuggle
144289,3.75,(408) 773-9500,12788,4087739500,,Sunnyvale,Firehouse Grill & Brewery,CA,Bock,,1,32,Firehouse Bock
93884,3.4,(408) 773-9500,12788,4087739500,,Sunnyvale,Firehouse Grill & Brewery,CA,American IPA,6.60,5,116,Firehouse IPA
46532,3.82,(408) 773-9500,12788,4087739500,,Sunnyvale,Firehouse Grill & Brewery,CA,American Porter,,8,159,FireHouse Porter
62148,3.5,(408) 773-9500,12788,4087739500,,Sunnyvale,Firehouse Grill & Brewery,CA,Oatmeal Stout,6.90,1,69,Hall & Oatmeal Stout
43137,3.73,(408) 773-9500,12788,4087739500,,Sunnyvale,Firehouse Grill & Brewery,CA,American Pale Wheat Ale,5.00,4,93,Hefeweizen
54389,4.06,(408) 773-9500,12788,4087739500,,Sunnyvale,Firehouse Grill & Brewery,CA,American IPA,7.50,98,116,Hops On Rye
53196,3.91,(408) 773-9500,12788,4087739500,,Sunnyvale,Firehouse Grill & Brewery,CA,English Barleywine,10.40,1,152,Old Volstead Barleywine
56276,3.95,(408) 773-9500,12788,4087739500,,Sunnyvale,Firehouse Grill & Brewery,CA,American Double / Imperial Stout,9.80,15,157,One Tun Imperial Stout
53190,3.73,(408) 773-9500,12788,4087739500,,Sunnyvale,Firehouse Grill & Brewery,CA,American Pale Ale (APA),,5,97,Pale Ale
56306,3.34,(408) 773-9500,12788,4087739500,,Sunnyvale,Firehouse Grill & Brewery,CA,American Porter,6.50,21,159,Palo Alto Brewing Barley Legal Coconut Porter
73149,4.27,(408) 773-9500,12788,4087739500,,Sunnyvale,Firehouse Grill & Brewery,CA,American Porter,,6,159,Palo Alto Brewing Bourbon Barrel Aged Coconut Porter
55842,3.31,(408) 773-9500,12788,4087739500,,Sunnyvale,Firehouse Grill & Brewery,CA,American Pale Ale (APA),5.00,37,97,Palo Alto Brewing Hoppy Ending Pale Ale
71794,3.9,(408) 773-9500,12788,4087739500,,Sunnyvale,Firehouse Grill & Brewery,CA,Rye Beer,7.20,4,12,Palo Alto Brewing Rye IPA
80499,4.11,(408) 773-9500,12788,4087739500,,Sunnyvale,Firehouse Grill & Brewery,CA,Scotch Ale / Wee Heavy,8.20,2,77,Scotch Ale
53189,4.06,(408) 773-9500,12788,4087739500,,Sunnyvale,Firehouse Grill & Brewery,CA,Baltic Porter,,2,80,Veles Baltic Porter
154412,3.38,(805) 963-5018,13065,8059635018,,Santa Barbara,Telegraph Brewing Company,CA,Rye Beer,4.20,2,12,1927 Ale 
86880,3.47,(805) 963-5018,13065,8059635018,,Santa Barbara,Telegraph Brewing Company,CA,Dubbel,7.00,9,57,Abbey Ale
154411,3.85,(805) 963-5018,13065,8059635018,,Santa Barbara,Telegraph Brewing Company,CA,American IPA,6.60,8,116,American Ipa 
208485,,(805) 963-5018,13065,8059635018,,Santa Barbara,Telegraph Brewing Company,CA,Belgian Strong Dark Ale,7.50,1,56,Barrel-Aged Abbey 
156428,3.75,(805) 963-5018,13065,8059635018,,Santa Barbara,Telegraph Brewing Company,CA,Saison / Farmhouse Ale,7.20,5,129,Barrel-Aged Los Padres Saison
156426,3.76,(805) 963-5018,13065,8059635018,,Santa Barbara,Telegraph Brewing Company,CA,Belgian IPA,6.60,3,174,Belgian IPA
77777,3.05,(805) 963-5018,13065,8059635018,,Santa Barbara,Telegraph Brewing Company,CA,English Brown Ale,,4,74,Brown Ale
